date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2019-12-01,2020,0,,NOP,OKC,1420.18197488166,1520.24458548359,0.4999098961018081,0.500090103898192,1414.59264536528,1525.83391499997,,,,,,,1514.6465601643,1538.031997343,0.5977695850536162,0.4022304149463838,104,107
2019-12-01,2020,0,,TOR,UTA,1696.26484722808,1593.9856316568,0.7621336125288115,0.2378663874711885,1702.97208911823,1587.27838976665,,,,,,,1533.19219717296,1629.59316119747,0.49527782041290275,0.5047221795870973,130,110
2019-12-01,2020,0,,ORL,GSW,1500.53578020391,1469.77818554886,0.6797669965314582,0.3202330034685418,1504.20273727093,1466.11122848184,,,,,,,1476.1592625458,1374.75395603362,0.7553629364584653,0.2446370635415347,100,96
2019-12-01,2020,0,,LAC,WAS,1590.57876803141,1438.14945231124,0.8104750606632537,0.1895249393367463,1596.62489812528,1432.10332221737,,,,,,,1698.98206826288,1435.3179848589,0.8827258518130531,0.11727414818694692,150,125
2019-12-02,2020,0,,PHI,UTA,1613.25927462064,1587.27838976665,0.6737520013932659,0.32624799860673415,1619.02905387124,1581.50861051605,,,,,,,1630.05110192613,1639.93885353797,0.6797415253775803,0.32025847462241974,103,94
2019-12-02,2020,0,,CHO,PHO,1428.70819209139,1394.14856952258,0.6845124153656956,0.3154875846343044,1417.91162462055,1404.94513699342,,,,,,,1333.34541120128,1538.52471287999,0.3604059545371574,0.6395940454628426,104,109
2019-12-02,2020,0,,ATL,GSW,1350.57362293798,1466.11122848184,0.47765448285228207,0.5223455171477179,1370.85442739561,1445.83042402421,,,,,,,1390.35543491098,1381.65615060986,0.7087478006929402,0.2912521993070598,104,79
2019-12-02,2020,0,,MEM,IND,1392.40274694058,1561.96440085203,0.4012092559720345,0.5987907440279655,1383.08918111153,1571.27796668108,,,,,,,1414.74229490692,1518.1076558952,0.42276038002853844,0.5772396199714616,104,117
2019-12-02,2020,0,,MIL,NYK,1722.77614248358,1277.5504699163,0.958456028473818,0.041543971526182055,1724.45473774705,1275.87187465283,,,,,,,1613.54582119883,1251.06325249742,0.9497801328866854,0.05021986711331461,132,88
2019-12-02,2020,0,,SAC,CHI,1468.36250599773,1352.39319469762,0.7761238814599223,0.22387611854007772,1452.57635095143,1368.17934974392,,,,,,,1456.5908773874,1371.07787709481,0.739163855847088,0.260836144152912,106,113
2019-12-03,2020,0,,WAS,ORL,1432.10332221737,1504.20273727093,0.5400660804985123,0.45993391950148765,1422.80897033411,1513.49708915419,,,,,,,1422.81787433231,1470.84595407692,0.5504393886184183,0.44956061138158165,120,127
2019-12-03,2020,0,,CLE,DET,1330.37903740789,1446.35998413877,0.47701777456106753,0.5229822254389325,1308.29755944485,1468.44146210181,,,,,,,1393.91454822426,1443.95622604308,0.5699010955106876,0.43009890448931243,94,127
2019-12-03,2020,0,,NOP,DAL,1414.59264536528,1563.21059603887,0.43048627982388626,0.5695137201761138,1400.54751898774,1577.25572241641,,,,,,,1435.53721855755,1643.22186810714,0.3529871165487691,0.647012883451231,97,118
2019-12-03,2020,0,,TOR,MIA,1702.97208911823,1574.75550829572,0.7881350211794228,0.2118649788205772,1681.73852250849,1595.98907490546,,,,,,,1640.99613570536,1533.09692537334,0.7644882253648795,0.23551177463512052,110,121
2019-12-03,2020,0,,SAS,HOU,1458.7262704738,1640.31430707711,0.3846970771275371,0.6153029228724629,1465.08759763508,1633.95297991583,,,,,,,1381.91263155823,1718.04357868501,0.1965171814199226,0.8034828185800774,135,133
2019-12-03,2020,0,,DEN,LAL,1615.37193952201,1576.04731343321,0.6904057753821954,0.3095942246178046,1600.24535023965,1591.17390271557,,,,,,,1643.29114340744,1613.96629251569,0.7244302695930882,0.2755697304069118,96,105
2019-12-03,2020,0,,LAC,POR,1596.62489812528,1556.24017291329,0.691708623419612,0.30829137658038797,1605.70493062747,1547.1601404111,,,,,,,1699.21794900962,1505.69381018658,0.8437384755451461,0.15626152445485386,117,97
2019-12-04,2020,0,,CHO,GSW,1417.91162462055,1445.83042402421,0.6022700666676635,0.3977299333323365,1428.0373675401,1435.70468110466,,,,,,,1335.48507269455,1369.09342697524,0.5945023945678087,0.40549760543219127,106,91
2019-12-04,2020,0,,DET,MIL,1468.44146210181,1724.45473774705,0.2894442702040858,0.7105557297959142,1458.85749549086,1734.038704358,,,,,,,1440.69429234426,1640.96639388973,0.3028744294730078,0.6971255705269922,103,127
2019-12-04,2020,0,,ORL,PHO,1513.49708915419,1404.94513699342,0.768617549643159,0.23138245035684102,1518.59798429104,1399.84424185657,,,,,,,1440.51932910816,1534.81634850377,0.4298029080210344,0.5701970919789656,128,114
2019-12-04,2020,0,,BOS,MIA,1637.51044311957,1595.98907490546,0.6931021600212893,0.3068978399787107,1646.22651577859,1587.27300224644,,,,,,,1517.52232721456,1544.79818703029,0.656713619980455,0.34328638001954503,112,93
2019-12-04,2020,0,,ATL,BRK,1370.85442739561,1476.77703189098,0.4914775124791276,0.5085224875208725,1359.47048926047,1488.16097002612,,,,,,,1369.35206908401,1405.11046983082,0.5996996348479317,0.40030036515206835,118,130
2019-12-04,2020,0,,OKC,IND,1525.83391499997,1571.27796668108,0.5778733362933518,0.4221266637066482,1515.66716496259,1581.44471671846,,,,,,,1526.14206339011,1513.75947768935,0.6589938573260332,0.3410061426739668,100,107
2019-12-04,2020,0,,CHI,MEM,1368.17934974392,1383.08918111153,0.6200636474707193,0.3799363525292807,1374.16455428155,1377.1039765739,,,,,,,1365.68793330056,1399.36821970189,0.5797522713809131,0.4202477286190869,106,99
2019-12-04,2020,0,,DAL,MIN,1577.25572241641,1479.16722137655,0.7577327093789996,0.2422672906210004,1580.77439148106,1475.6485523119,,,,,,,1629.09918714557,1535.6314336361,0.6984044573618137,0.30159554263818633,121,114
2019-12-04,2020,0,,UTA,LAL,1581.50861051605,1591.17390271557,0.6271497255789591,0.3728502744210409,1555.58808825837,1617.09442497325,,,,,,,1578.31397859304,1630.45701395034,0.6599105757868469,0.34008942421315314,96,121
2019-12-04,2020,0,,POR,SAC,1547.1601404111,1452.57635095143,0.7540099233138161,0.2459900766861839,1551.84779955014,1447.88869181239,,,,,,,1504.47384905358,1453.08422211278,0.6348869622624745,0.36511303773752546,127,116
2019-12-05,2020,0,,WAS,PHI,1422.80897033411,1619.02905387124,0.3649629910382104,0.6350370089617896,1433.44914638567,1608.38887781968,,,,,,,1376.54030033385,1633.03755350416,0.28106322085003854,0.7189367791499615,119,113
2019-12-05,2020,0,,NYK,DEN,1275.87187465283,1600.24535023965,0.21558253159525692,0.7844174684047431,1266.54936596621,1609.56785892627,,,,,,,1243.66721139954,1641.57121908394,0.15104613609895273,0.8489538639010472,92,129
2019-12-05,2020,0,,TOR,HOU,1681.73852250849,1633.95297991583,0.7007185698747451,0.2992814301252549,1665.24509367637,1650.44640874795,,,,,,,1688.32481181461,1731.850002668,0.5852240635567062,0.4147759364432938,109,119
2019-12-05,2020,0,,NOP,PHO,1400.54751898774,1399.84424185657,0.6409971450034527,0.35900285499654727,1388.81739312372,1411.57436772059,,,,,,,1400.02058611133,1526.61678429114,0.521679027701542,0.47832097229845805,132,139
2019-12-06,2020,0,,CHO,BRK,1428.0373675401,1488.16097002612,0.5571360853876536,0.4428639146123464,1418.35435928573,1497.84397828049,,,,,,,1331.94622327993,1391.87950430002,0.5575121563129197,0.4424878436870803,104,111
2019-12-06,2020,0,,CLE,ORL,1308.29755944485,1518.59798429104,0.34639118871024205,0.653608811289758,1303.37484373951,1523.52069999638,,,,,,,1371.1130706939,1456.56458675278,0.5262458805376838,0.47375411946231616,87,93
2019-12-06,2020,0,,DET,IND,1458.85749549086,1581.44471671846,0.4675400930059258,0.5324599069940742,1467.98127994679,1572.32093226253,,,,,,,1451.55817075024,1509.83292238535,0.5689331541324142,0.4310668458675858,108,101
2019-12-06,2020,0,,BOS,DEN,1646.22651577859,1609.56785892627,0.6871159681861194,0.3128840318138806,1653.13827440784,1602.65610029702,,,,,,,1558.22484676518,1642.90667936017,0.5784394648587078,0.4215605351412922,108,95
2019-12-06,2020,0,,OKC,MIN,1515.66716496259,1475.6485523119,0.691259019347468,0.30874098065253197,1522.12854694338,1469.18717033111,,,,,,,1536.28749977344,1540.42333645502,0.640103621781271,0.359896378218729,139,127
2019-12-06,2020,0,,CHI,GSW,1374.16455428155,1435.70468110466,0.5551232359198831,0.4448767640801169,1368.62969795389,1441.23953743232,,,,,,,1326.20423196643,1363.98828150518,0.5901935259085878,0.40980647409141224,98,100
2019-12-06,2020,0,,MIA,WAS,1587.27300224644,1433.44914638567,0.8117050726229852,0.1882949273770148,1590.31995270222,1430.40219592989,,,,,,,1523.24071685189,1398.33674103552,0.8182070360993664,0.1817929639006336,112,103
2019-12-06,2020,0,,MIL,LAC,1734.038704358,1605.70493062747,0.7882476455564206,0.21175235444357943,1741.48643308005,1598.25720190542,,,,,,,1664.05422193832,1699.34034667495,0.6014029302780325,0.3985970697219675,119,91
2019-12-06,2020,0,,SAS,SAC,1465.08759763508,1447.88869181239,0.6625438422312057,0.33745615776879434,1467.58168920007,1445.3946002474,,,,,,,1387.06159907279,1463.49306825983,0.5460216249333251,0.45397837506667493,105,104
2019-12-06,2020,0,,POR,LAL,1551.84779955014,1617.09442497325,0.5498479833405826,0.4501520166594174,1531.40992935993,1637.53229516346,,,,,,,1505.22916432222,1649.56669197604,0.43218460581275686,0.5678153941872431,113,136
2019-12-07,2020,0,,DAL,NOP,1580.77439148106,1388.81739312372,0.8429892035461031,0.15701079645389693,1588.41086523587,1381.18091936891,,,,,,,1626.82958314676,1497.48947397233,0.788005256869225,0.21199474313077504,130,84
2019-12-07,2020,0,,NYK,IND,1266.54936596621,1572.32093226253,0.23424111590090604,0.765758884099094,1264.92345547243,1573.94684275631,,,,,,,1256.76214932795,1512.75814148475,0.3412602684570571,0.6587397315429429,103,104
2019-12-07,2020,0,,PHI,CLE,1608.38887781968,1303.37484373951,0.911448290535615,0.08855170946438495,1612.46690407414,1299.29681748505,,,,,,,1621.55865690212,1391.99362991056,0.893546249057645,0.10645375094235499,141,94
2019-12-07,2020,0,,HOU,PHO,1650.44640874795,1411.57436772059,0.8755234155555236,0.1244765844444764,1651.96091647323,1410.05985999531,,,,,,,1739.57728295424,1538.56271026492,0.8396397238683914,0.16036027613160864,115,109
2019-12-07,2020,0,,UTA,MEM,1555.58808825837,1377.1039765739,0.832448893204332,0.16755110679566798,1559.11280527098,1373.57925956129,,,,,,,1597.29933188641,1414.93082981334,0.8636207322308398,0.1363792677691602,126,112
2019-12-08,2020,0,,BRK,DEN,1497.84397828049,1602.65610029702,0.49307524253162843,0.5069247574683715,1503.53392714619,1596.96615143132,,,,,,,1378.69258218393,1653.82748309197,0.25680190255410545,0.7431980974458945,105,102
2019-12-08,2020,0,,CHO,ATL,1418.35435928573,1359.47048926047,0.7139423956949007,0.2860576043050993,1396.33072708755,1381.49412145865,,,,,,,1335.59425300339,1396.73765821123,0.5557930070139236,0.44420699298607635,107,122
2019-12-08,2020,0,,MIA,CHI,1590.31995270222,1368.62969795389,0.8643380662510455,0.13566193374895452,1591.83854704553,1367.11110361058,,,,,,,1539.88108007385,1339.62733974591,0.8488607826896043,0.1511392173103957,110,105
2019-12-08,2020,0,,WAS,LAC,1430.40219592989,1598.25720190542,0.40357171274217657,0.5964282872578235,1419.63916190076,1609.02023593455,,,,,,,1467.93952995883,1697.82627533576,0.30993377603952665,0.6900662239604733,119,135
2019-12-08,2020,0,,PHI,TOR,1612.46690407414,1665.24509367637,0.5675422572479286,0.4324577427520714,1618.91159639105,1658.80040135946,,,,,,,1632.38577473085,1695.00526142924,0.4792965416636179,0.5207034583363821,110,104
2019-12-08,2020,0,,DAL,SAC,1588.41086523587,1445.3946002474,0.8020115117627316,0.19798848823726845,1575.81826769585,1457.98719778742,,,,,,,1626.98281803019,1455.16222726719,0.7832659406330804,0.21673405936691958,106,110
2019-12-08,2020,0,,POR,OKC,1531.40992935993,1522.12854694338,0.6522795114160572,0.3477204885839428,1514.77553627355,1538.76294002976,,,,,,,1488.14229299252,1509.16530752787,0.6146403691098995,0.3853596308901005,96,108
2019-12-08,2020,0,,LAL,MIN,1637.53229516346,1469.18717033111,0.8241496401876978,0.17585035981230224,1641.77336577946,1464.94609971511,,,,,,,1655.65415806369,1541.904759427,0.7703691081134212,0.22963089188657881,142,125
2019-12-09,2020,0,,IND,LAC,1573.94684275631,1609.02023593455,0.5923642175759799,0.4076357824240201,1560.18664286625,1622.78043582461,,,,,,,1494.93834701064,1563.33413874144,0.6068828755053076,0.3931171244946924,99,110
2019-12-09,2020,0,,BOS,CLE,1653.13827440784,1299.29681748505,0.9316631031078341,0.06833689689216593,1654.89400075026,1297.54109114263,,,,,,,1604.85944492534,1392.78163500657,0.853423017417471,0.14657698258252905,110,88
2019-12-09,2020,0,,HOU,SAC,1651.96091647323,1457.98719778742,0.8445196642909226,0.15548033570907738,1643.03471523847,1466.91339902218,,,,,,,1740.40988362516,1478.99846867898,0.9098506646144507,0.09014933538554926,118,119
2019-12-09,2020,0,,MIL,ORL,1741.48643308005,1523.52069999638,0.8618043565118091,0.1381956434881909,1743.63120703599,1521.37592604044,,,,,,,1710.0358511617,1434.77875376359,0.8963952743901945,0.10360472560980549,110,101
2019-12-09,2020,0,,CHI,TOR,1367.11110361058,1658.80040135946,0.2490935966373529,0.7509064033626471,1365.36521059639,1660.54629437365,,,,,,,1380.71264545262,1701.24625762249,0.21381335637006113,0.7861866436299388,92,93
2019-12-09,2020,0,,NOP,DET,1381.18091936891,1467.98127994679,0.5189866740957872,0.48101332590421275,1376.11204704462,1473.05015227108,,,,,,,1478.24599315938,1471.38131732491,0.643015477574674,0.35698452242532597,103,105
2019-12-09,2020,0,,PHO,MIN,1410.05985999531,1464.94609971511,0.5645614816802087,0.4354385183197913,1421.87667813723,1453.12928157319,,,,,,,1525.18014907274,1526.58887878262,0.6946061443992751,0.30539385560072485,125,109
2019-12-09,2020,0,,UTA,OKC,1559.11280527098,1538.76294002976,0.6665871804983122,0.3334128195016878,1540.13915544041,1557.73658986033,,,,,,,1599.72141934787,1428.37065158679,0.8835354838916539,0.11646451610834607,90,104
2019-12-09,2020,0,,GSW,MEM,1441.23953743232,1373.57925956129,0.7241477682626042,0.2758522317373958,1426.0530794623,1388.76571753131,,,,,,,1352.71619785975,1435.21639744887,0.5034485563830358,0.49655144361696424,102,110
2019-12-10,2020,0,,CHO,WAS,1396.33072708755,1419.63916190076,0.6086097555403425,0.39139024445965753,1402.53539831081,1413.4344906775,,,,,,,1322.48707551839,1458.84982906503,0.44886364155246783,0.5511363584475322,114,107
2019-12-10,2020,0,,PHI,DEN,1618.91159639105,1596.96615143132,0.6686253786698694,0.3313746213301306,1623.16105043828,1592.71669738409,,,,,,,1646.74581660111,1638.94247397934,0.6409570665944151,0.3590429334055849,97,92
2019-12-10,2020,0,,MIA,ATL,1591.83854704553,1381.49412145865,0.8564959240310354,0.14350407596896464,1594.79575349852,1378.53691500566,,,,,,,1477.11843774094,1384.94794485504,0.7473617585641925,0.2526382414358075,135,121
2019-12-10,2020,0,,POR,NYK,1514.77553627355,1264.92345547243,0.8822498686223869,0.11775013137761314,1518.60245879919,1261.09653294679,,,,,,,1492.56409559897,1279.09749398302,0.864157085386666,0.13584291461333398,115,87
2019-12-11,2020,0,,TOR,LAC,1660.54629437365,1622.78043582461,0.688484568965899,0.31151543103410095,1635.19740110757,1648.12932909069,,,,,,,1694.50981044084,1580.47452620972,0.7686566057453288,0.2313433942546712,92,112
2019-12-11,2020,0,,ORL,LAL,1521.37592604044,1641.77336577946,0.47067940321260093,0.5293205967873991,1512.36002105131,1650.78927076859,,,,,,,1448.91402965414,1660.79189995763,0.3445010108331497,0.6554989891668503,87,96
2019-12-11,2020,0,,CLE,HOU,1297.54109114263,1643.03471523847,0.19573377448356347,0.8042662255164366,1295.01089634727,1645.56491003383,,,,,,,1388.45509472635,1751.25196452637,0.18196906135430035,0.8180309386456996,110,116
2019-12-11,2020,0,,IND,BOS,1560.18664286625,1654.89400075026,0.5076161351551345,0.4923838648448655,1567.08760373122,1647.99303988529,,,,,,,1494.33544779905,1598.095743289,0.4996089412744901,0.5003910587255098,122,117
2019-12-11,2020,0,,BRK,CHO,1503.53392714619,1402.53539831081,0.7607945498052067,0.23920545019479333,1490.77418111423,1415.29514434277,,,,,,,1449.48547674211,1319.20751643451,0.8274556065491444,0.1725443934508556,108,113
2019-12-11,2020,0,,MIN,UTA,1453.12928157319,1540.13915544041,0.5186855881527112,0.48131441184728885,1441.58645451678,1551.68198249682,,,,,,,1534.92739112035,1599.67413072023,0.5477093248964229,0.4522906751035771,116,127
2019-12-11,2020,0,,CHI,ATL,1365.36521059639,1378.53691500566,0.6224179338629574,0.3775820661370426,1382.28425591823,1361.61786968382,,,,,,,1386.09224826921,1390.61557599637,0.6991736269901585,0.3008263730098415,136,102
2019-12-11,2020,0,,PHO,MEM,1421.87667813723,1388.76571753131,0.6827087640145023,0.3172912359854977,1409.02072755776,1401.62166811078,,,,,,,1527.18187479408,1422.65785208925,0.7705267714962322,0.22947322850376783,108,115
2019-12-11,2020,0,,MIL,NOP,1743.63120703599,1376.11204704462,0.9365087415091828,0.06349125849081716,1744.87546117558,1374.86779290503,,,,,,,1715.45083722967,1493.9176931604,0.8663242948873557,0.13367570511264426,127,112
2019-12-11,2020,0,,SAC,OKC,1466.91339902218,1557.73658986033,0.5132034196931322,0.4867965803068678,1470.81989643077,1553.83009245174,,,,,,,1500.17364332281,1447.45732054909,0.6895528876488328,0.3104471123511672,94,93
2019-12-11,2020,0,,GSW,NYK,1426.0530794623,1261.09653294679,0.8213047635684761,0.17869523643152385,1415.98135812164,1271.16825428745,,,,,,,1345.93462753505,1266.61166379881,0.7814834143632665,0.21851658563673348,122,124
2019-12-12,2020,0,,BOS,PHI,1647.99303988529,1623.16105043828,0.6722966030561576,0.32770339694384243,1636.44212740194,1634.71196292163,,,,,,,1544.37256229382,1606.95630757855,0.4716113606416074,0.5283886393583925,109,115
2019-12-12,2020,0,,SAS,CLE,1467.58168920007,1295.01089634727,0.8276472247115199,0.17235277528848014,1448.36171305925,1314.23087248809,,,,,,,1410.14524844937,1389.4407124214,0.7297389147358225,0.27026108526417747,109,117
2019-12-12,2020,1,,DET,DAL,1473.05015227108,1575.81826769585,0.3562722215547871,0.6437277784452129,1465.80012271207,1583.06829725486,,,,,,,1428.13465811992,1584.51181542417,0.2890136570361852,0.7109863429638148,111,122
2019-12-12,2020,0,,DEN,POR,1592.71669738409,1518.60245879919,0.7315070350900574,0.26849296490994257,1599.06247475226,1512.25668143102,,,,,,,1597.86883264506,1489.8199879903,0.8022912851565627,0.19770871484343733,114,99
2019-12-13,2020,0,,ORL,HOU,1512.36002105131,1645.56491003383,0.45235928351371363,0.5476407164862864,1496.43628663555,1661.48864444959,,,,,,,1466.60619269684,1743.04462110931,0.26438710195628157,0.7356128980437184,107,130
2019-12-13,2020,0,,PHI,NOP,1634.71196292163,1374.86779290503,0.8880951125029373,0.11190488749706273,1636.17395143713,1373.40580438953,,,,,,,1637.13930242677,1455.08474101942,0.7905957956945842,0.20940420430541584,116,109
2019-12-13,2020,0,,MIA,LAL,1594.79575349852,1650.78927076859,0.5629939094385986,0.4370060905614014,1588.27108473397,1657.31393953314,,,,,,,1465.30531647716,1549.52650572151,0.5133415660268762,0.4866584339731238,110,113
2019-12-13,2020,0,,ATL,IND,1361.61786968382,1567.08760373122,0.3527135692585082,0.6472864307414918,1354.86690602552,1573.83856738952,,,,,,,1373.95309384408,1508.34856424706,0.45126228290637493,0.5487377170936251,100,110
2019-12-13,2020,0,,MEM,MIL,1401.62166811078,1744.87546117558,0.19777146221062245,0.8022285377893775,1397.56467071156,1748.9324585748,,,,,,,1434.84717614291,1609.94343313706,0.38004407843945176,0.6199559215605482,114,127
2019-12-13,2020,0,,CHI,CHO,1382.28425591823,1415.29514434277,0.5952279384332229,0.40477206156677714,1369.23072527867,1428.34867498233,,,,,,,1274.2428275469,1309.47702986343,0.5948079752284561,0.4051920247715439,73,83
2019-12-13,2020,0,,UTA,GSW,1551.68198249682,1415.98135812164,0.7952394245366697,0.20476057546333026,1554.81027914224,1412.85306147622,,,,,,,1551.44218156079,1314.1627963976,0.89125959293335,0.10874040706665,114,106
2019-12-13,2020,0,,MIN,LAC,1441.58645451678,1648.12932909069,0.35130449261486246,0.6486955073851375,1436.13981133975,1653.57597226772,,,,,,,1542.50036720257,1661.96704928356,0.4777993777297688,0.5222006222702311,117,124
2019-12-13,2020,0,,SAC,NYK,1470.81989643077,1271.16825428745,0.8487632128449512,0.15123678715504885,1460.03146096108,1281.95668975714,,,,,,,1495.28997800194,1254.27993467801,0.872408170169815,0.12759182983018502,101,103
2019-12-14,2020,1,,PHO,SAS,1409.02072755776,1448.36171305925,0.44362450622571725,0.5563754937742827,1404.86446964465,1452.51797097236,,,,,,,1508.86732064795,1386.49775518964,0.6691660932613802,0.3308339067386198,119,121
2019-12-14,2020,0,,TOR,BRK,1635.19740110757,1490.77418111423,0.8032944125895627,0.1967055874104373,1638.18509419799,1487.78648802381,,,,,,,1689.53930837267,1463.01665859535,0.8653315761851303,0.13466842381486965,110,102
2019-12-14,2020,0,,MEM,WAS,1397.56467071156,1413.4344906775,0.6187609126211253,0.3812390873788747,1408.02877247185,1402.97038891721,,,,,,,1457.43800607261,1396.39923944285,0.6563361460947783,0.3436638539052217,128,111
2019-12-14,2020,0,,CHI,LAC,1369.23072527867,1653.57597226772,0.2570846797787809,0.7429153202212191,1378.97439453468,1643.83230301171,,,,,,,1371.17249979742,1708.88287005358,0.2026095471674067,0.7973904528325932,109,106
2019-12-14,2020,0,,MIL,CLE,1748.9324585748,1314.23087248809,0.9559756584689199,0.04402434153108015,1749.83575439613,1313.32757666676,,,,,,,1632.77653903622,1375.58477447047,0.8575810964421715,0.1424189035578285,125,108
2019-12-14,2020,0,,DAL,MIA,1583.06829725486,1588.27108473397,0.6331365990830573,0.3668634009169427,1574.40274255158,1596.93663943725,,,,,,,1575.85356802443,1520.82248912664,0.7539823429111394,0.2460176570888606,118,122
2019-12-14,2020,0,,DEN,OKC,1599.06247475226,1553.83009245174,0.6976273322135805,0.30237266778641947,1603.98161129571,1548.91095590829,,,,,,,1622.96791178235,1494.96163596525,0.8274606654971889,0.17253933450281111,110,102
2019-12-14,2020,0,,HOU,DET,1661.48864444959,1465.80012271207,0.8458114105543909,0.1541885894456091,1641.37103903309,1485.91772812857,,,,,,,1732.50144483703,1446.78842374617,0.8739880348723246,0.12601196512767543,107,115
2019-12-15,2020,0,,NOP,ORL,1373.40580438953,1496.43628663555,0.4669049305730565,0.5330950694269435,1363.30930481802,1506.53278620706,,,,,,,1516.41362182541,1512.80849525892,0.6299660462064237,0.3700339537935763,119,130
2019-12-15,2020,0,,IND,CHO,1573.83856738952,1428.34867498233,0.8042628438595562,0.19573715614044385,1579.56811779268,1422.61912457917,,,,,,,1491.69493637225,1321.56713014186,0.8231098389182582,0.17689016108174183,107,85
2019-12-15,2020,0,,BRK,PHI,1487.78648802381,1636.17395143713,0.4308115963468132,0.5691884036531868,1507.18429380898,1616.77614565196,,,,,,,1400.8438387116,1540.7396032501,0.3664878531775938,0.6335121468224062,109,89
2019-12-15,2020,0,,ATL,LAL,1354.86690602552,1657.31393953314,0.2376913027416214,0.7623086972583786,1351.98775980259,1660.19308575607,,,,,,,1387.65366434649,1705.88223548762,0.22675226290881972,0.7732477370911803,96,101
2019-12-15,2020,0,,DEN,NYK,1603.98161129571,1281.95668975714,0.9190397240725197,0.08096027592748034,1604.91766762932,1281.02063342353,,,,,,,1624.8396217435,1271.02429362187,0.9309676408497991,0.0690323591502009,111,105
2019-12-15,2020,0,,GSW,SAC,1412.85306147622,1460.03146096108,0.5754360783004905,0.4245639216995095,1392.48798928989,1480.39653314741,,,,,,,1325.98356688364,1478.62470958144,0.4099832056807288,0.5900167943192711,79,100
2019-12-16,2020,0,,DET,WAS,1485.91772812857,1402.97038891721,0.7413754038164211,0.2586245961835789,1463.57736629305,1425.31075075273,,,,,,,1270.73279985504,1373.37139391032,0.49326831851368336,0.5067316814863166,119,133
2019-12-16,2020,0,,TOR,CLE,1638.18509419799,1313.32757666676,0.9202447037052166,0.0797552962947834,1640.13513042678,1311.37754043797,,,,,,,1672.58568695604,1386.48520777917,0.9008145754432073,0.09918542455679269,133,113
2019-12-16,2020,0,,HOU,SAS,1641.37103903309,1452.51797097236,0.8406097496922943,0.1593902503077057,1642.62221774544,1451.26679226001,,,,,,,1727.22394749837,1370.97393804414,0.9332988664307768,0.06670113356922325,109,107
2019-12-16,2020,0,,MEM,MIA,1408.02877247185,1596.93663943725,0.3747728715081787,0.6252271284918214,1419.35407668232,1585.61133522678,,,,,,,1452.64955605729,1547.73608902395,0.5026754733348762,0.49732452666512383,118,111
2019-12-16,2020,0,,OKC,CHI,1548.91095590829,1378.97439453468,0.8254733828980889,0.17452661710191109,1550.51581148026,1377.36953896271,,,,,,,1501.68901835653,1396.14537205107,0.7697763037768743,0.23022369622312566,109,106
2019-12-16,2020,0,,MIL,DAL,1749.83575439613,1574.40274255158,0.8299848459210538,0.17001515407894618,1736.37046647948,1587.86803046823,,,,,,,1662.89661866798,1492.04037546723,0.8285199301027166,0.17148006989728337,116,120
2019-12-16,2020,0,,PHO,POR,1404.86446964465,1512.25668143102,0.48936335706823586,0.5106366429317641,1400.93180042445,1516.18935065122,,,,,,,1491.74587625351,1505.01562078759,0.6169315458446191,0.38306845415538093,110,111
2019-12-17,2020,0,,IND,LAL,1579.56811779268,1660.19308575607,0.5278540446936972,0.47214595530630277,1584.76671378298,1654.99448976577,,,,,,,1482.25732536964,1563.62725633199,0.5284634950848625,0.47153650491513754,105,102
2019-12-17,2020,0,,CHO,SAC,1422.61912457917,1480.39653314741,0.5604658197424484,0.43953418025755164,1430.33967418179,1472.67598354479,,,,,,,1309.95149637785,1480.95881181726,0.4131648855742104,0.5868351144257896,110,102
2019-12-17,2020,0,,NYK,ATL,1281.02063342353,1351.98775980259,0.5416846832101664,0.4583153167898336,1297.20665400667,1335.80173921945,,,,,,,1294.02563778889,1393.16407365882,0.4827253786038863,0.5172746213961137,143,120
2019-12-17,2020,0,,NOP,BRK,1363.30930481802,1507.18429380898,0.437192330425608,0.562807669574392,1356.20275242876,1514.29084619824,,,,,,,1527.6684967271,1419.0310190009,0.7680480833910858,0.23195191660891423,101,108
2019-12-17,2020,0,,UTA,ORL,1554.81027914224,1506.53278620706,0.7013121143723272,0.2986878856276728,1559.30293328507,1502.04013206423,,,,,,,1559.12710232482,1537.2653228967,0.7166682864389247,0.28333171356107534,109,102
2019-12-17,2020,0,,LAC,PHO,1643.83230301171,1400.93180042445,0.8780287486446817,0.12197125135531828,1647.07656986073,1397.68753357543,,,,,,,1674.82867725497,1509.52432595559,0.8470954613884653,0.15290453861153475,120,99
2019-12-18,2020,0,,PHI,MIA,1616.77614565196,1585.61133522678,0.6802770588956775,0.31972294110432253,1607.16274847851,1595.22473240023,,,,,,,1693.08989719339,1463.53472618192,0.8677358321226207,0.13226416787737927,104,108
2019-12-18,2020,0,,WAS,CHI,1425.31075075273,1377.36953896271,0.7009064598653538,0.2990935401346462,1418.88413937073,1383.79615034471,,,,,,,1437.42383874904,1393.05131910412,0.6930218921699572,0.30697810783004276,109,110
